"hospital_id","name","population","bed","owner_id","county_id"
"7307039","SAINT BARNABAS MEDICAL CENTER","603","603","1","34013"
"73075094","BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL MURPHY","8","8","1","48085"
"7314120","DEGRAFF MEMORIAL HOSPITAL","54","54","2","36063"
"73175024","CHILDRENS MEDICAL CENTER PLANO","72","72","2","48085"
"7318201","LEHIGH VALLEY HOSPITAL - HAZLETON","150","150","2","42079"
"73191401","SOUTHERN CALIFORNIA HOSPITAL AT VAN NUYS D/P APH","59","59","1","6037"
"73275080","EMINENT MEDICAL CENTER","5","5","1","48085"
"7327565","GRANVILLE HEALTH SYSTEM","62","62","5","37077"
"7333040","DEPOO HOSPITAL","49","49","1","12087"
"7335976","MARSHALL MEDICAL CENTERS NORTH CAMPUS","90","90","3","1095"
"7337404","PARKRIDGE MEDICAL CENTER, INC","621","621","1","47065"
"73375070","MEDICAL CITY OF MCKINNEY - WYSONG CAMPUS","103","103","1","48085"
"7339350","NESHOBA COUNTY GENERAL HOSPITAL","48","48","5","28099"
"73395307","TELECARE STANISLAUS COUNTY PHF","16","16","5","6099"
"7341101","OUR LADY OF BELLEFONTE HOSPITAL","190","190","2","21089"
"73475082","METHODIST RICHARDSON MEDICAL CENTER","269","269","2","48085"
"7347960","INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL","25","25","2","18181"
"73491208","USC VERDUGO HILLS HOSPITAL","116","116","2","6037"
"7349801","OSCAR G. JOHNSON VA MEDICAL CENTER","17","17","6","26043"
"7349868","HELEN NEWBERRY JOY HOSPITAL","25","25","5","26095"
"735233","CHILDREN'S HOSPITAL OF ALABAMA","332","332","2","1073"
"7352402","ST LUKE'S HOSPITAL CR","540","540","2","19113"
"7353215","AURORA ST LUKES MEDICAL CENTER","29","29","2","55079"
"7356479","LAKEWOOD HEALTH SYSTEM","37","37","1","27153"
"73575075","LEGENT HOSPITAL FOR SPECIAL SURGERY","7","7","1","48085"
"7357642","MCLAUGHLIN PUBLIC HEALTH SERVICE INDIAN HEALTH CENTER","12","12","6","46031"
"7360612","UNIVERSITY OF ILLINOIS HOSPITAL AT CHICAGO","485","485","4","17031"
"7364108","UNIVERSITY HEALTH TRUMAN MEDICAL CENTER","199","199","2","29095"
"7367460","MCPHERSON HOSPITAL INC","49","49","1","20113"
"73678962","WEIMAR MEDICAL CENTER","38","38","1","48089"
"7368939","FRANKLIN COUNTY","14","14","5","31061"
"73693210","DEPARTMENT OF STATE HOSPITALS - COALINGA","50","50","4","6019"
"7371270","GREEN CLINIC SURGICAL HOSPITAL","13","13","1","22061"
"7372205","BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK","827","827","2","5119"
"7374127","OKLAHOMA STATE UNIVERSITY MEDICAL CENTER","235","235","5","40143"
"737766","TENNOVA HEALTHCARE - LAFOLLETTE MEDICAL CENTER","66","66","1","47013"
"7377726","CHRISTUS SOUTHEAST TEXAS - ST ELIZABETH AND ST MARY","425","425","2","48245"
"73778154","BAPTIST NEIGHBORHOOD HOSPITAL SCHERTZ PARKWAY","8","8","1","48187"
"73790650","DEPARTMENT OF STATE HOSPITALS - METROPOLITAN","1004","1004","4","6037"
"7380821","LINCOLN HEALTH HOSPITAL","15","15","5","8073"
"7384043","MOUNTAIN POINT MEDICAL CENTER - A CAMPUS OF JORDAN","40","40","1","49049"
"7385260","HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER","427","427","2","4013"
"73878130","RESOLUTE HEALTH","128","128","1","48091"
"73892806","KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","262","262","2","6059"
"739202","MISSISSIPPI BAPTIST MEDICAL CENTER","638","638","2","28049"
"73975093","EATING RECOVERY CENTER","24","24","1","48085"
"7398823","COLUMBIA BASIN HOSPITAL","25","25","3","53025"
"73991768","LANTERMAN DEVELOPMENTAL CENTER","991","991","0","6037"
"7400674","ENCOMPASS REHABILITATION HOSPITAL OF MANATI","40","40","1","72091"
"7402124","CARNEY HOSPITAL","159","159","2","25025"
"7407107","COLUMBUS HOSPITAL LTACH","63","63","1","34013"
"74075034","HAVEN BEHAVIORAL HOSPITAL OF FRISCO","70","70","1","48085"
"74096028","MAYERS MEMORIAL HOSPITAL","16","16","3","6089"
"7411548","ST. FRANCIS HOSPITAL AND HEART CENTER","364","364","2","36059"
"7415666","EXCELA HEALTH FRICK HOSPITAL","33","33","2","42129"
"74175093","WELLBRIDGE HEALTHCARE GREATER DALLAS","48","48","1","48085"
"74193102","SANTA BARBARA COTTAGE HOSPITAL","461","461","2","6083"
"742445","CALDWELL MEDICAL CENTER","25","25","2","21033"
"7426003","ACUITY SPECIALTY HOSPITAL OHIO VALLEY WHEELING","13","13","1","54069"
"74275231","FIRST BAPTIST MEDICAL CENTER","18","18","1","48113"
"7427870","VIDANT NORTH HOSPITAL","204","204","2","37083"
"74290404","SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL","281","281","4","6037"
"7429505","MUSC HEALTH FLORENCE MEDICAL CENTER","310","310","0","45041"
"7430349","SO CRESCENT BEH HLTH SYS - ANCHOR HOSPITAL CAMPUS","122","122","2","13063"
"7434266","DESOTO MEMORIAL HOSPITAL","49","49","2","12027"
"7435476","NORTHPORT MEDICAL CENTER","204","204","3","1125"
"7437412","PARKRIDGE EAST HOSPITAL","621","621","1","47065"
"74375006","LEGENT ORTHOPEDIC HOSPITAL","22","22","1","48113"
"7439365","LAIRD HOSPITAL","25","25","2","28101"
"74396001","SHASTA COUNTY P H F","15","15","5","6089"
"7443616","MERCY HEALTH ST. CHARLES HOSPITAL LLC","390","390","2","39095"
"7446526","GOSHEN GENERAL HOSPITAL","120","120","2","18039"
"74475042","GARLAND BEHAVIORAL HOSPITAL","72","72","1","48113"
"7448105","LIEUTENANT COLONEL CHARLES S. KETTLES VA MEDICAL CENTER","102","102","6","26161"
"74495062","SANTA CRUZ COUNTY PSYCHIATRIC HEALTH FACILITY","16","16","0","6087"
"7449855","UP HEALTH SYSTEM - MARQUETTE","264","264","2","26103"
"7452403","MERCY MEDICAL CENTER CR","454","454","2","19113"
"7453223","AURORA SINAI MEDICAL CENTER","386","386","2","55079"
"7455720","COMMUNITY MEMORIAL HOSPITAL","36","36","1","27017"
"74575246","SELECT SPECIALTY HOSPITAL - DOWNTOWN DALLAS","26","26","1","48113"
"745804","LIMA MEMORIAL HOSPITAL","322","322","2","39003"
"74592592","TEMECULA VALLEY HOSPITAL","140","140","1","6065"
"7460624","SACRED HEART HOSPITAL","119","119","1","17031"
"7464139","UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER","305","305","2","29095"
"746703","CAMERON MEMORIAL COMMUNITY HOSPITAL INC","25","25","2","18151"
"7467068","KINGMAN HEALTHCARE CENTER","25","25","1","20095"
"7468781","TILDEN COMMUNITY HOSPITAL","12","12","5","31003"
"74693060","VENTURA COUNTY MEDICAL CENTER - SANTA PAULA HOSPITAL","49","49","5","6111"
"7470433","COVINGTON BEHAVIORAL HEALTH","104","104","1","22103"
"7472901","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FORT SMITH","80","80","1","5131"
"7473080","PURCELL MUNICIPAL HOSPITAL","39","39","5","40087"
"7477418","BELLVILLE MEDICAL CENTER","30","30","2","48015"
"74775042","PERIMETER BEHAVIORAL HOSPITAL OF DALLAS","100","100","1","48113"
"74796001","VIBRA HOSPITAL OF NORTHERN CALIFORNIA","50","50","1","6089"
"7480751","STERLING REGIONAL MED CENTER","25","25","2","8075"
"7485255","HONORHEALTH SCOTTSDALE THOMPSON PEAK MEDICAL CENTER","120","120","2","4013"
"7487102","CENTRAL DESERT BEHAVIORAL HEALTH HOSPITAL","64","64","1","35001"
"74875080","VIBRA HOSPITAL OF RICHARDSON","20","20","1","48113"
"749016","SELECT SPECIALTY HOSPITAL - BATTLE CREEK","25","25","1","26025"
"7490650","COAST PLAZA HOSPITAL","117","117","1","6037"
"74975231","WALNUT HILL MEDICAL CENTER","100","100","1","48113"
"7499328","DAYTON GENERAL HOSPITAL","16","16","5","53013"
"75","SAINT LUKE'S EAST HOSPITAL","236","236","2","29095"
"7502115","BOSTON CHILDREN'S HOSPITAL","415","415","2","25025"
"750461","MITCHELL COUNTY REGIONAL HEALTH CENTER","25","25","5","19131"
"7507018","EAST ORANGE GENERAL HOSPITAL","201","201","1","34013"
"75076208","HORIZON MEDICAL CENTER OF DENTON","22","22","1","48121"
"7514092","MOUNT ST. MARY'S HOSPITAL AND HEALTH CENTER","175","175","2","36063"
"75179761","CONTINUECARE HOSPITAL AT MEDICAL CENTER ODESSA","25","25","2","48135"
"7519046","HOLY REDEEMER HOSPITAL","239","239","2","42091"
"75220032","UNITED MEDICAL CENTER","210","210","0","11001"
"7524301","LEWISGALE HOSPITAL PULASKI","162","162","1","51155"
"75279925","DEL SOL MEDICAL CENTER A CAMPUS OF LPDS HEALTHCARE","315","315","1","48141"
"7528779","HARRIS REGIONAL HOSPITAL","86","86","2","37099"
"7529108","NEWBERRY COUNTY MEMORIAL HOSPITAL","90","90","5","45071"
"7530152","DEVEREUX FOUNDATION, INC.","100","100","2","13067"
"75320017","HOSPITAL FOR SICK CHILDREN AND PEDIATRIC CENTER","114","114","0","11001"
"7532940","DEVEREUX FLORIDA","100","100","2","12009"
"7537421","PARKRIDGE VALLEY HOSPITAL - CHILD AND ADOLES","621","621","1","47065"
"75379902","LAS PALMAS REHABILITATION HOSPITAL A CAMPUS OF LPDS HEALTHCARE","31","31","1","48141"
"7539345","TISHOMINGO HEALTH SERVICES, INC","48","48","2","28101"
"7540205","UOFL HEALTH - PEACE HOSPITAL","396","396","2","21111"
"75420007","MEDSTAR - GEORGETOWN UNIVERSITY HOSPITAL","609","609","4","11001"
"754301","ST VINCENT HOSPITAL","517","517","2","55009"
"7544710","AULTMAN HOSPITAL","820","820","2","39151"
"7546123","IU HEALTH WEST HOSPITAL","173","173","2","18063"
"75475165","BAYLOR SCOTT AND WHITE MEDICAL CENTER - WAXAHACHIE","129","129","2","48139"
"7549781","MACKINAC STRAITS HOSPITAL AND HEALTH CENTER","15","15","2","26097"
"75520032","BRIDGEPOINT HOSPITAL NATIONAL HARBOR","53","53","0","11001"
"7553226","CHILDRENS HOSPITAL OF WISCONSIN","298","298","2","55079"
"755422","NORTH MEMORIAL HEALTH","518","518","1","27053"
"7556093","MAYO CLINIC HEALTH SYS WASECA","35","35","1","27161"
"7557747","FALL RIVER HOSPITAL","25","25","2","46047"
"75577479","MEMORIAL HERMANN SURGICAL HOSPITAL FIRST COLONY","6","6","1","48157"
"7560901","PRESENCE CENTRAL AND SUBURBAN HOSPITALS NETWORK","182","182","2","17091"
"7564063","LEE'S SUMMIT MEDICAL CENTER","80","80","1","29095"
"756671","RED LAKE HOSPITAL","23","23","6","27007"
"75677479","OAKBEND MEDICAL CENTER","61","61","2","48157"
"7567860","KEARNY COUNTY HOSPITAL","25","25","5","20093"
"7568355","COMMUNITY MEDICAL CENTER, INC","24","24","1","31147"
"7570601","LAKE CHARLES MEMORIAL HOSPITAL","314","314","2","22019"
"7572031","OZARK HEALTH","25","25","2","5141"
"757401","DAKOTA PLAINS SURGICAL CENTER","15","15","1","46013"
"7574523","PUSHMATAHA COUNTY TOWN OF ANTLERS HOSPITAL AUTHORITY","23","23","4","40127"
"7576513","CEDAR CREST HOSPITAL","68","68","1","48027"
"75777407","WESTPARK SPRINGS","72","72","1","48157"
"7587108","HAVEN BEHAVIORAL HOSPITAL OF ALBUQUERQUE","48","48","1","35001"
"75875020","REBA MCENTIRE CENTER FOR REHABILITATION","21","21","1","48181"
"7592704","SOUTH COAST GLOBAL MEDICAL CENTER","109","109","1","6059"
"75934239","BAYSIDE CENTER FOR BEHAVIORAL HEALTH","86","86","0","12115"
"75975090","TMC BEHAVIORAL HEALTH CENTER","60","60","1","48181"
"7598331","FORKS COMMUNITY HOSPITAL","16","16","3","53009"
"759840","BITTERROOT HEALTH - DALY HOSPITAL CAH","25","25","2","30081"
"7601830","HOLY FMLY HOSP AT MERRIMACK VLLY A S","109","109","1","25009"
"76077521","ALTUS BAYTOWN HOSPITAL - BAYTOWN MEDICAL CENTER","14","14","1","48201"
"7608865","ST LUKE'S WARREN HOSPITAL","198","198","1","34041"
"761021","KATHERINE SHAW BETHEA HOSPITAL","80","80","2","17103"
"7614108","EASTERN NIAGARA HOSPITAL","71","71","2","36063"
"76177598","BAY AREA REGIONAL MEDICAL CENTER","170","170","1","48201"
"7619002","HORSHAM CLINIC","206","206","1","42091"
"76232505","CONSULATE HEALTH CARE OF PENSACOLA","120","120","0","12033"
"7624541","SOVAH HEALTH - DANVILLE","250","250","1","51590"
"7626537","PRESTON MEMORIAL HOSPITAL","25","25","2","54077"
"76277389","CHI ST LUKES HEALTH - SPRINGWOODS VILLAGE","4","4","2","48201"
"7628721","HAYWOOD REGIONAL MEDICAL CENTER","154","154","3","37087"
"7629572","GRAND STRAND MEDICAL CENTER","403","403","1","45051"
"7633146","DOCTORS HOSPITAL","281","281","2","12086"
"7636067","PRATTVILLE BAPTIST HOSPITAL","107","107","3","1001"
"7637403","SISKIN HOSPITAL FOR PHYSICAL REHABILITATION","96","96","2","47065"
"7639341","NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL","25","25","5","28103"
"76432347","SARASOTA MEMORIAL HOSPITAL - VENICE","110","110","2","12123"
"7644833","GALION COMMUNITY HOSPITAL","50","50","2","39033"
"764701","CASS REGIONAL MEDICAL CENTER","25","25","5","29037"
"76477375","MEMORIAL HERMANN TOMBALL HOSPITAL","8","8","1","48201"
"7647978","FRANCISCAN HEALTH RENSSELAER, INC","46","46","2","18073"
"7648038","HENRY FORD MACOMB HOSPITAL","361","361","2","26099"
"7652732","MERCYONE CLINTON MEDICAL CENTER","175","175","2","19045"
"7653211","ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE","432","432","2","55079"
"7656101","WINDOM AREA HEALTH","18","18","5","27033"
"7657042","MADISON REGIONAL HEALTH SYSTEM","22","22","2","46079"
"76577070","FIRST TEXAS HOSPITAL","50","50","1","48201"
"7660616","INSIGHT HOSPITAL AND MEDICAL CENTER","412","412","2","17031"
"7663663","IRON COUNTY MEDICAL CENTER","15","15","3","29093"
"76677004","HARRIS HEALTH SYSTEM QUENTIN MEASE HOSPITAL","49","49","2","48201"
"7667864","MEADE DISTRICT HOSPITAL","20","20","1","20119"
"7668873","HOWARD COUNTY","10","10","5","31093"
"7672833","CHAMBERS MEMORIAL HOSPITAL","42","42","2","5149"
"7674136","SAINT FRANCIS HOSPITAL, INC","1088","1088","2","40143"
"767432","CLAY COUNTY MEDICAL CENTER","25","25","5","20027"
"7677833","BAYLOR SCOTT AND WHITE MEDICAL CENTER - BRENHAM","60","60","2","48477"
"7681502","ST MARYS MEDICAL CENTER","346","346","2","8077"
"7685013","SELECT SPECIALTY HOSPITAL - PHOENIX","48","48","1","4013"
"7687108","TURQUOISE LODGE HOSPITAL","40","40","4","35001"
"76877520","KINDRED HOSPITAL BAYTOWN","31","31","1","48201"
"768949","PHELPS MEMORIAL HEALTH CENTER","25","25","1","31137"
"7690701","COLLEGE HOSPITAL","187","187","1","6037"
"76977598","KINDRED HOSPITAL CLEAR LAKE","110","110","1","48201"
"7698520","GRAYS HARBOR COMMUNITY HOSPITAL","43","43","2","53027"
"7702114","MASSACHUSETTS GENERAL HOSPITAL","1043","1043","2","25025"
"77077090","KINDRED HOSPITAL SPRING","115","115","1","48201"
"7707840","HACKETTSTOWN MEDICAL CENTER","111","111","1","34041"
"770806","THE GENERAL","466","466","2","22033"
"7713440","ROME MEMORIAL HOSPITAL, INC","130","130","2","36065"
"7715006","SELECT SPECIALTY HOSPITAL ARIZONA INC","32","32","1","4013"
"7715701","INDIANA REGIONAL MEDICAL CENTER","166","166","2","42063"
"771832","DE QUEEN MEDICAL CENTER","35","35","1","5133"
"77232960","INDIAN RIVER MEDICAL CENTER - BEHAVIORAL HEALTH CENTER","46","46","0","12061"
"77277375","KINDRED HOSPITAL TOMBALL","75","75","1","48201"
"7727886","VIDANT EDGECOMBE HOSPITAL","117","117","2","37065"
"7729401","VIBRA HOSPITAL OF CHARLESTON","59","59","1","45019"
"77333136","JACKSON WEST MEDICAL CENTER","98","98","2","12086"
"7737402","KINDRED HOSPITAL - CHATTANOOGA","49","49","1","47065"
"7739180","PROMISE HOSPITAL OF VICKSBURG","35","35","1","28149"
"774133","HILLCREST HOSPITAL SOUTH","180","180","1","40143"
"7742041","PARKWAY REGIONAL HOSPITAL","70","70","1","21075"
"7744143","UHHS - RICHMOND HTS. HOSPITAL","213","213","2","39035"
"7747371","IU HEALTH JAY","25","25","2","18075"
"77477598","PAM REHABILITATION HOSPITAL OF CLEAR LAKE","45","45","1","48201"
"7749660","MUNSON HEALTHCARE MANISTEE HOSPITAL","45","45","2","26101"
"7755355","MEEKER MEMORIAL HOSPITAL","35","35","5","27093"
"7757401","SANFORD ABERDEEN MEDICAL CENTER","48","48","2","46013"
"77577450","OCEANS BEHAVIORAL HOSPITAL OF KATY","48","48","1","48201"
"7761032","FHN MEMORIAL HOSPITAL","100","100","2","17177"
"7764014","ST. MARY'S MEDICAL CENTER","146","146","2","29095"
"7767467","OTTAWA COUNTY HEALTH CENTER","25","25","2","20143"
"77677090","UNITED MEMORIAL MEDICAL CENTER - NORTH HOSPITAL","16","16","1","48201"
"7769201","CHERRY COUNTY","21","21","5","31031"
"7770422","HOOD MEMORIAL HOSPITAL","45","45","3","22105"
"7773662","SAYRE MEMORIAL HOSPITAL","31","31","3","40009"
"77777094","TEXAS CHILDRENS HOSPITAL WEST CAMPUS","86","86","2","48201"
"7779720","BIG SPRING STATE HOSPITAL","200","200","4","48227"
"7781501","WEST SPRINGS HOSPITAL, INC","64","64","0","8077"
"77878666","WELLBRIDGE HOSPITAL OF SAN MARCOS","24","24","1","48209"
"779124","PLUM CREEK SPECIALTY HOSPITAL","47","47","1","48375"
"7792627","COLLEGE HOSPITAL COSTA MESA","23","23","1","6059"
"77978640","WARM SPRINGS REHABILITATION HOSPITAL OF KYLE","40","40","1","48209"
"7798221","ISLAND HOSPITAL","43","43","3","53057"
"78","OU MEDICAL CENTER EDMOND-ER","54","54","0","40109"
"7802120","NEW ENGLAND BAPTIST HOSPITAL","118","118","2","25025"
"780229","VIBRA HOSPITAL OF DENVER","54","54","1","8001"
"78078539","BEHAVIORAL MEDICINE AT RENAISSANCE","87","87","1","48215"
"7808822","HUNTERDON MEDICAL CENTER","184","184","1","34019"
"7813501","ST ELIZABETH MEDICAL CENTER","201","201","2","36065"
"78178503","SOUTH TEXAS HEALTH SYSTEM MCALLEN","431","431","1","48215"
"7819139","KIRKBRIDE CENTER","74","74","1","42101"
"7824013","CARILION ROANOKE COMMUNITY HOSPITAL","197","197","2","51770"
"7827261","HIGH POINT REGIONAL HEALTH","351","351","2","37081"
"78278539","REHAB CENTER AT RENAISSANCE","46","46","1","48215"
"7829414","BON SECOURS - ST FRANCIS XAVIER HOSPITAL","190","190","2","45019"
"7831533","COFFEE REGIONAL MEDICAL CENTER, INC","88","88","2","13069"
"7834233","DOCTORS HOSPITAL OF SARASOTA","155","155","1","12115"
"7836461","MONROE COUNTY HOSPITAL","94","94","3","1099"
"7837404","MEMORIAL HEALTH CARE SYSTEM - AND HIXSON","423","423","2","47065"
"78378539","SOLARA HOSPITAL MCALLEN - EDINBURG","25","25","1","48215"
"783814","KOOTENAI HEALTH","330","330","3","16055"
"7839759","OCH REGIONAL MEDICAL CENTER","96","96","5","28105"
"7844857","FISHER - TITUS MEDICAL CENTER","114","114","2","39077"
"7846131","JOHNSON MEMORIAL HOSPITAL","125","125","5","18081"
"784770","DIXIE REGIONAL MEDICAL CENTER","261","261","2","49053"
"78478503","SOUTH TEXAS HEALTH SYSTEM BEHAVIORAL","134","134","1","48215"
"7849849","BELL HOSPITAL","25","25","2","26103"
"785302","AURORA BEHAVIORAL HEALTH SYSTEM","100","100","1","4013"
"7853215","ASCENSION ST FRANCIS HOSPITAL","260","260","2","55079"
"7856277","RENVILLE COUNTY HOSP AND CLINCS","25","25","5","27129"
"7857078","SD HUMAN SERVICES CENTER","133","133","4","46135"
"78578539","WOMENS HOSPITAL AT RENAISSANCE","151","151","1","48215"
"7861764","SAINT JAMES HOSPITAL","42","42","2","17105"
"78634102","NAPLES COMMUNITY HOSPITAL","391","391","2","12021"
"7864128","KANSAS CITY VA MEDICAL CENTER","157","157","6","29095"
"7864801","MERCY HOSPITAL JOPLIN","341","341","2","29097"
"7867550","LARNED STATE HOSPITAL","613","613","4","20145"
"78676458","FAITH COMMUNITY HOSPITAL","17","17","2","48237"
"7868651","POLK COUNTY","16","16","5","31143"
"787020","CIBOLA GENERAL HOSPITAL","25","25","2","35006"
"7871360","HUEY P. LONG MEDICAL CENTER","60","60","4","22079"
"78777701","BAPTIST HOSPITALS OF SOUTHEAST TEXAS FANNIN BEHAVIORAL CENTER","120","120","2","48245"
"7879720","SCENIC MOUNTAIN MEDICAL CENTER - A STEWARD FAMILY HOSPITAL","146","146","1","48227"
"7881521","COLORADO CANYONS HOSPITAL AND MEDICAL CEN","25","25","2","8077"
"78834981","NEW HORIZONS OF TREASURE COAST - MENTAL HEALTH CENTER","150","150","0","12111"
"7885739","SIERRA TUCSON, INC.","139","139","1","4021"
"789106","HORIZON SPECIALTY HOSPITAL - LAS VEGAS","199","199","1","32003"
"7892363","COLORADO RIVER MEDICAL CENTER","25","25","2","6071"
"78979410","COVENANT MEDICAL CENTER - LAKESIDE","196","196","2","48303"
"7898368","JEFFERSON HEALTHCARE","39","39","3","53031"
"7900000","CHI ST. VINCENT SHERWOOD REHABILITATION HOSPITAL - PARTNER OF ENCOMPASS HEALTH","80","80","1","5119"
"7902301","GOOD SAMARITAN MEDICAL CENTER","267","267","1","25023"
"79033612","NORTHSIDE MENTAL HEALTH","16","16","0","12057"
"79079782","MARTIN COUNTY HOSPITAL DISTRICT","18","18","5","48317"
"7913502","FAXTON-ST. LUKE'S HEALTHCARE - FAXTON CAMPUS","24","24","2","36065"
"7916652","PENN HIGHLANDS HUNTINGDON","71","71","2","42061"
"79177380","NEXUS CHILDRENS HOSPITAL - THE WOODLANDS","21","21","1","48339"
"79233950","RIVERSIDE BEHAVIORAL CENTER","52","52","0","12015"
"7924014","CARILION MEDICAL CENTER","752","752","2","51770"
"79277386","WOODLANDS SPECIALTY HOSPITAL LLC","6","6","1","48339"
"7928741","HIGHLANDS - CASHIERS HOSPITAL","24","24","2","37113"
"7929118","REGIONAL MEDICAL CENTER OF ORANGEBURG AND CALHOUN COUNTIES","286","286","5","45075"
"7930635","ELBERT MEMORIAL HOSPITAL","25","25","3","13105"
"79333469","SANDY PINES PSYCHIATRIC HOSPITAL","80","80","0","12085"
"79375961","CECIL R BOMAR REHABILITATION CENTER","21","21","1","48347"
"7937814","LAKEWAY REGIONAL HOSPTIAL","135","135","1","47063"
"7938606","PANOLA MEDICAL CENTER","96","96","1","28107"
"7939216","G.V. - SONNY - MONTGOMERY DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER","210","210","6","28049"
"7941240","PAUL B HALL REGIONAL MEDICAL CENTER","72","72","1","21115"
"794501","ALAMEDA HOSPITAL - SOUTH SHORE CONVALESCENT HOSPITAL","26","26","3","6001"
"7945601","ADENA REGIONAL MEDICAL CENTER","266","266","2","39141"
"7947129","KENTUCKIANA MEDICAL CENTER LLC","42","42","1","18019"
"79478404","CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI SHORELINE","787","787","2","48355"
"7949431","SPECTRUM HEALTH LUDINGTON HOSPITAL","45","45","2","26105"
"7953226","MILWAUKEE COUNTY BEHAVIORAL HEALTH DIVISION","144","144","5","55079"
"7956347","CENTRACARE HEALTH LONG PRAIRIE","34","34","1","27153"
"7957105","SELECT SPECIALTY HOSPITAL - SOUTH DAKOTA","24","24","1","46099"
"79578410","THE CORPUS CHRISTI MEDICAL CENTER - NORTHWEST","89","89","1","48355"
"7961701","ST. JOSEPH MEDICAL CENTER","149","149","2","17113"
"79632606","UF HEALTH SHANDS PSYCHIATRIC HOSPITAL","81","81","2","12001"
